Order_ID,Product_ID,Sales,Quantity,Discount,profit,customer_id,ship_mode,order_status,purchase_date,delivered_date
CA-2016-153598,OFF-ST-10001414,46.26,3,0,5.8203,NM-18445,First Class,delivered,6/28/2018 10:07,7/5/2018 16:04
US-2017-167318,OFF-BI-10000343,2.946,2,0.7,6.795,TH-21550,Standard Class,delivered,7/11/2018 16:02,7/24/2018 19:51
CA-2016-125220,OFF-PA-10002749,16.056,3,0.2,-161.875,CV-12805,Standard Class,delivered,2/11/2017 17:06,2/25/2017 2:38
CA-2015-160171,OFF-PA-10002666,21.744,3,0.2,0.2925,TP-21130,Standard Class,delivered,7/8/2018 13:01,7/13/2018 19:36
CA-2017-107517,FUR-TA-10004289,218.75,2,0.5,-178.9668,SB-20290,Standard Class,delivered,12/25/2017 10:40,2/6/2018 19:46
US-2017-120390,OFF-AP-10003622,2.6,1,0.2,9.6712,DK-13150,Standard Class,delivered,7/1/2018 23:32,7/6/2018 18:48
CA-2017-152912,OFF-AP-10003217,66.284,2,0.8,44.4768,DO-13435,Second Class,delivered,4/26/2018 11:53,5/2/2018 20:43
CA-2017-138975,FUR-FU-10002960,35.168,7,0.2,5.8744,AG-10675,Standard Class,delivered,9/15/2017 20:58,9/27/2017 19:30
CA-2014-151330,TEC-PH-10001918,444.768,4,0.2,35.6346,DB-13120,First Class,delivered,6/11/2018 14:58,6/16/2018 16:32
CA-2017-118724,OFF-ST-10000642,83.92,4,0,7.4824,CA-12310,Second Class,delivered,12/14/2017 20:08,1/3/2018 19:19
US-2015-127040,TEC-PH-10001700,131.98,2,0,16.2099,AS-10240,Standard Class,delivered,6/1/2018 15:51,6/12/2018 21:04
US-2015-126214,OFF-BI-10003274,15.92,4,0,3.6796,CS-12400,Second Class,delivered,5/5/2018 20:55,5/14/2018 18:15
CA-2017-128363,OFF-FA-10000134,52.29,9,0,6.5,LL-16840,Standard Class,delivered,1/24/2018 20:07,2/8/2018 18:43
CA-2016-168354,OFF-ST-10001522,91.99,1,0,8.88,TB-21595,First Class,delivered,9/24/2017 8:07,10/3/2017 19:17
CA-2014-145387,TEC-AC-10001266,20.8,2,0.2,-244.323,BN-11470,Second Class,delivered,7/26/2018 8:41,8/3/2018 13:58
CA-2016-128594,OFF-LA-10004544,23.68,2,0.2,-14.6958,MB-17305,First Class,delivered,4/8/2018 20:08,4/13/2018 20:49
CA-2016-152247,FUR-BO-10004695,452.45,5,0.5,-950.4,JE-16165,Standard Class,delivered,8/19/2017 21:23,9/27/2017 16:38
CA-2016-102162,TEC-PH-10002844,62.982,3,0.4,4.4792,BD-11500,Standard Class,delivered,5/28/2017 18:03,6/21/2017 18:29
CA-2015-155600,TEC-MA-10000864,1188,9,0.7,26.0568,TS-21205,Second Class,delivered,2/6/2018 14:49,3/6/2018 17:16
CA-2016-105207,TEC-AC-10000109,89.584,2,0.2,22.6782,DR-12880,Standard Class,delivered,5/14/2018 14:57,5/18/2018 21:54
CA-2016-105459,OFF-ST-10001328,93.06,6,0,1.8148,ON-18715,Second Class,delivered,6/6/2017 9:24,6/21/2017 17:54
CA-2017-120376,TEC-PH-10002563,302.376,3,0.2,8.2302,DO-13435,First Class,delivered,9/11/2017 13:16,9/21/2017 20:44
US-2014-148838,OFF-FA-10000585,5.584,2,0.2,-13.8432,JM-15250,Standard Class,delivered,6/16/2017 14:48,6/27/2017 18:13
CA-2017-103877,OFF-PA-10004000,22.704,6,0.2,19.0848,SO-20335,Standard Class,delivered,8/12/2018 16:21,8/15/2018 18:44
CA-2017-146983,OFF-BI-10002852,19.776,4,0.7,-383.9904,BD-11500,Standard Class,delivered,2/4/2018 10:06,2/8/2018 19:17
CA-2017-105914,FUR-FU-10000087,72.704,4,0.2,2.7168,SA-20830,Standard Class,delivered,4/24/2018 17:13,5/9/2018 21:06
CA-2014-150245,TEC-MA-10001148,479.988,4,0.7,0.968,PN-18775,Second Class,delivered,9/29/2017 1:56,10/6/2017 16:10
CA-2016-169838,OFF-AR-10001958,27.168,2,0.2,136.939,CK-12760,Standard Class,delivered,4/4/2018 17:24,4/18/2018 2:03
US-2016-100461,OFF-AR-10001026,2.2,1,0,0.2198,CK-12595,Standard Class,delivered,2/28/2017 12:20,3/9/2017 15:48
US-2016-165505,FUR-TA-10003748,622.45,5,0,-28.2744,GG-14650,Standard Class,delivered,9/4/2017 16:39,9/20/2017 19:48
CA-2016-125087,OFF-ST-10002485,21.98,1,0,43.8408,DK-12985,Standard Class,delivered,7/12/2018 21:51,8/8/2018 16:16
CA-2015-111514,FUR-CH-10004860,161.568,2,0.2,-12.432,AG-10495,First Class,delivered,1/10/2018 19:28,1/29/2018 14:13
CA-2015-101889,FUR-CH-10004477,389.696,8,0.2,-102.048,LC-16885,Standard Class,delivered,6/28/2018 20:16,7/10/2018 17:24
CA-2016-124590,OFF-BI-10001679,18.648,7,0.7,-248.2458,BS-11755,Standard Class,delivered,8/22/2017 16:50,9/8/2017 21:33
CA-2017-155880,FUR-TA-10001705,233.86,2,0.45,-3.552,AR-10405,Standard Class,delivered,4/7/2018 14:48,4/13/2018 15:54
CA-2017-131254,FUR-TA-10003473,620.6145,3,0.45,0,MP-17965,First Class,shipped,10/7/2016 19:17,
CA-2015-166947,OFF-BI-10001679,5.328,2,0.7,-7.7247,PF-19165,Standard Class,delivered,6/25/2018 10:43,6/26/2018 11:18
CA-2015-115567,FUR-FU-10004017,258.072,3,0.2,4.752,GG-14650,Standard Class,delivered,3/5/2018 17:08,3/28/2018 16:39
CA-2017-103212,TEC-AC-10003832,617.976,3,0.2,9.396,KH-16510,First Class,delivered,3/14/2018 21:30,3/22/2018 13:54
CA-2014-131926,OFF-PA-10002479,10.56,2,0,-356.728,OT-18730,Second Class,delivered,7/4/2017 23:29,7/10/2017 19:07
CA-2014-153850,OFF-PA-10003349,25.92,5,0.2,-4.6752,DJ-13630,Standard Class,delivered,6/29/2018 9:15,7/11/2018 19:35
CA-2016-114867,FUR-FU-10000576,419.68,5,0.6,11.1944,SC-20770,Standard Class,delivered,5/15/2018 15:39,6/14/2018 23:28
CA-2016-139997,FUR-FU-10004351,11.688,3,0.6,-120.513,RF-19735,First Class,delivered,8/4/2018 19:00,8/17/2018 1:48
US-2017-109316,TEC-PH-10000011,31.984,2,0.2,-2.8308,JR-16210,First Class,delivered,9/12/2017 23:15,9/21/2017 18:46
CA-2017-121027,FUR-TA-10002607,177.225,5,0.5,1.2038,AA-10480,Standard Class,delivered,8/12/2018 21:12,8/30/2018 12:24
US-2017-134481,FUR-FU-10002505,4.044,3,0.6,580.5394,BS-11755,Standard Class,delivered,5/11/2017 21:36,5/23/2017 22:13
US-2015-163279,OFF-AR-10004685,7.408,2,0.2,41.68,AR-10405,Standard Class,delivered,1/5/2018 19:14,1/31/2018 17:28
CA-2014-166954,FUR-CH-10004063,2001.86,7,0,23.94,EH-14125,Standard Class,delivered,3/20/2018 12:24,4/7/2018 12:08
CA-2014-125731,OFF-ST-10002276,166.72,2,0,496.0725,JF-15355,Standard Class,delivered,9/24/2017 20:10,10/3/2017 19:28
CA-2017-116680,OFF-PA-10004082,47.88,6,0,12.4416,RB-19570,Second Class,delivered,1/18/2018 9:10,2/5/2018 20:48
CA-2016-124590,OFF-AP-10002945,1503.25,5,0,28.1372,BS-11755,Standard Class,delivered,8/22/2017 16:50,9/8/2017 21:33
CA-2017-156776,OFF-PA-10000061,25.92,4,0,3.5767,CC-12145,Standard Class,delivered,4/17/2018 7:45,4/24/2018 23:38
US-2017-142188,FUR-CH-10002965,321.568,2,0.2,636.0003,BB-11545,Same Day,delivered,7/4/2017 0:07,7/12/2017 22:10
CA-2017-141733,OFF-PA-10004569,7.61,1,0,22.5624,XP-21865,Standard Class,delivered,6/21/2018 14:31,7/6/2018 18:44
CA-2016-123540,TEC-AC-10003832,3347.37,13,0,162.864,MA-17560,Second Class,delivered,3/13/2018 9:28,3/16/2018 21:46
CA-2017-143063,OFF-ST-10001228,80.58,6,0,-8.4924,AC-10420,Standard Class,delivered,1/14/2018 22:37,2/25/2018 16:22
CA-2015-162047,OFF-EN-10003296,361.92,4,0,-19.5624,SC-20695,First Class,delivered,12/1/2017 20:33,12/15/2017 18:48
CA-2015-155306,FUR-FU-10002505,12.132,9,0.6,4.044,SG-20080,Standard Class,delivered,1/29/2018 19:55,2/1/2018 18:12
CA-2017-146535,OFF-ST-10004804,82.368,2,0.2,56.6916,SC-20770,Standard Class,delivered,9/7/2017 18:21,9/23/2017 16:20
CA-2014-132612,OFF-ST-10001590,53.92,5,0.2,6.9258,SF-20065,Second Class,delivered,3/2/2018 23:51,3/28/2018 21:22
CA-2017-162691,TEC-PH-10001580,647.904,6,0.2,6.6465,CA-12775,Standard Class,canceled,7/17/2018 11:16,
CA-2016-147417,TEC-AC-10000290,20.37,3,0,6.132,GD-14590,First Class,processing,2/20/2017 19:58,
CA-2015-146675,OFF-ST-10002790,221.55,3,0,-4.466,AA-10480,Standard Class,delivered,5/28/2018 13:57,6/11/2018 20:13
CA-2016-168032,OFF-BI-10003460,17.52,5,0.2,-509.997,LS-16945,Standard Class,delivered,10/24/2017 12:11,11/4/2017 14:31
CA-2017-145884,OFF-AP-10002203,1.624,2,0.8,-251.9958,BE-11335,Same Day,delivered,4/4/2017 12:20,4/12/2017 10:43
CA-2014-103310,TEC-MA-10000822,3059.982,3,0.4,28.7196,SS-20590,Standard Class,delivered,5/16/2018 11:51,5/18/2018 15:58
US-2016-143448,TEC-MA-10003353,2519.958,7,0.4,35.156,KC-16675,Same Day,delivered,6/14/2017 15:29,7/31/2017 18:22
CA-2016-131289,TEC-PH-10001433,328.224,4,0.2,4.7304,BP-11095,Standard Class,delivered,1/7/2018 16:12,1/26/2018 17:48
CA-2014-108609,TEC-AC-10004469,79.9,2,0,0.3024,BH-11710,Second Class,delivered,12/18/2017 15:48,1/3/2018 20:58
CA-2017-105669,OFF-AR-10003602,14.016,3,0.2,-7.4416,BD-11320,Second Class,delivered,3/22/2018 20:01,4/16/2018 23:24
CA-2015-153381,OFF-FA-10003472,7.56,6,0,21.591,LR-16915,Standard Class,delivered,8/3/2017 20:01,8/19/2017 12:07
CA-2015-147788,OFF-ST-10004180,37.208,1,0.2,210.4936,DK-13225,Standard Class,delivered,5/9/2018 15:08,5/23/2018 17:52
CA-2014-124247,OFF-EN-10004386,57.576,3,0.2,92.3692,BB-11545,Standard Class,delivered,1/8/2018 19:24,1/16/2018 4:28
CA-2016-146913,OFF-ST-10003208,725.84,4,0,2.3232,AR-10825,Standard Class,delivered,6/5/2018 6:31,6/7/2018 22:58
US-2017-167920,TEC-AC-10003628,209.93,7,0,4.095,CC-12430,Second Class,delivered,7/13/2018 13:01,7/23/2018 23:04
CA-2016-155845,FUR-FU-10003274,5.28,3,0,4.0572,JK-15370,Second Class,delivered,3/30/2017 23:04,5/20/2017 9:32
CA-2017-143686,OFF-BI-10002557,10.92,3,0.2,1.5548,RB-19360,Same Day,delivered,6/24/2017 11:57,7/25/2017 19:25
CA-2015-113145,OFF-PA-10002615,8.82,2,0,4.0768,EM-13960,Standard Class,delivered,7/16/2017 11:58,8/2/2017 16:21
CA-2014-124856,OFF-AR-10001427,5.98,1,0,5.9072,GB-14530,Second Class,delivered,7/21/2017 10:44,8/8/2017 11:07
CA-2014-110408,OFF-PA-10000673,11.648,2,0.2,5.9712,CC-12145,Second Class,delivered,12/4/2017 19:12,1/23/2018 0:52
CA-2015-124450,OFF-PA-10004470,18.176,4,0.2,8.694,TB-21595,Standard Class,delivered,10/28/2017 10:26,11/7/2017 18:51
CA-2015-141565,OFF-ST-10000876,59.712,6,0.2,-3.432,DJ-13630,Standard Class,delivered,5/4/2018 11:19,5/18/2018 15:59
CA-2016-107783,OFF-LA-10002043,24.84,3,0.2,376.11,PG-18820,First Class,delivered,6/3/2018 23:22,6/11/2018 12:26
CA-2014-111192,OFF-BI-10004967,2.08,5,0.8,51.942,DW-13480,Standard Class,delivered,4/9/2018 22:47,4/12/2018 19:56
CA-2016-105256,TEC-PH-10001760,1114.4,7,0.2,47.844,BW-11110,Same Day,delivered,8/10/2017 21:05,8/24/2017 19:05
CA-2016-169103,FUR-TA-10002903,1038.84,5,0.2,47.96,GG-14650,Standard Class,delivered,1/31/2018 0:04,2/5/2018 21:21
CA-2016-144764,OFF-PA-10000474,141.76,5,0.2,10.8864,TH-21550,Standard Class,delivered,5/9/2018 19:36,5/24/2018 21:59
CA-2017-147760,TEC-AC-10001956,239.8,5,0.2,-169.372,DW-13480,First Class,delivered,9/10/2017 10:49,9/14/2017 22:05
CA-2015-141243,OFF-PA-10004100,31.104,6,0.2,24.316,BD-11605,Second Class,delivered,6/7/2018 22:36,6/16/2018 1:47
CA-2016-138968,OFF-BI-10000778,254.058,7,0.7,-204.3145,SB-20290,First Class,delivered,12/24/2017 0:05,1/10/2018 17:14
CA-2016-110492,OFF-AP-10002684,194.528,2,0.2,6.6836,CS-12400,First Class,delivered,11/28/2017 22:14,12/7/2017 14:41
CA-2014-125997,OFF-SU-10000646,961.48,5,0.2,6.2424,MG-17680,First Class,delivered,8/3/2017 11:00,8/11/2017 18:35
CA-2016-165848,OFF-FA-10002983,19.096,7,0.2,54.3966,RH-19495,Same Day,delivered,8/1/2017 10:28,8/14/2017 21:00
CA-2015-113404,OFF-LA-10004689,18.496,8,0.2,-48.7032,RB-19795,Same Day,delivered,12/28/2017 20:45,1/11/2018 17:39
CA-2017-107167,TEC-AC-10002001,255.984,2,0.2,78.8592,MS-17980,Standard Class,delivered,12/13/2017 12:58,1/13/2018 2:18
CA-2015-105571,FUR-BO-10004709,86.97,3,0.5,20.1558,JM-15250,Standard Class,delivered,8/16/2018 14:47,8/22/2018 22:28
CA-2017-117457,FUR-FU-10004091,300.416,8,0.2,-24.5646,DS-13180,Standard Class,delivered,3/8/2017 19:55,3/16/2017 13:35
CA-2016-105732,FUR-CH-10001891,230.352,3,0.2,-62.88,AM-10360,Standard Class,delivered,11/18/2017 12:48,11/29/2017 19:32
CA-2016-113243,FUR-FU-10002918,218.352,3,0.2,9.2988,PG-18820,Standard Class,delivered,11/30/2017 8:13,12/18/2017 19:57
CA-2017-105851,OFF-BI-10004593,78.6,5,0.7,15.552,AP-10915,Standard Class,delivered,7/31/2017 19:55,8/8/2017 21:44
CA-2014-126403,OFF-FA-10004854,27.552,3,0.2,10.8248,VD-21670,Second Class,delivered,2/19/2018 21:22,2/27/2018 0:06
CA-2014-157147,OFF-PA-10002105,32.4,5,0,27.3168,CR-12625,Standard Class,delivered,7/22/2018 12:36,8/1/2018 19:56
US-2015-114741,OFF-ST-10002756,1082.48,8,0,38.024,AC-10420,Standard Class,delivered,2/6/2017 13:58,2/23/2017 13:44
CA-2016-149279,OFF-PA-10004243,56.91,3,0,6.5688,JF-15415,Standard Class,delivered,12/7/2017 8:16,12/19/2017 23:28
CA-2014-154893,FUR-FU-10001861,77.6,4,0,-131.445,SP-20860,Standard Class,delivered,7/27/2018 8:51,8/2/2018 18:21
CA-2015-110863,OFF-BI-10002706,14.28,1,0,12.864,AB-10165,Standard Class,delivered,2/12/2018 12:39,2/21/2018 21:16
CA-2014-128146,FUR-TA-10002533,219.075,3,0.5,2.8536,LC-16870,Standard Class,delivered,11/2/2017 18:46,11/24/2017 17:09
CA-2017-102750,FUR-FU-10002671,26.8,2,0,20.9208,SS-20875,Second Class,delivered,2/7/2018 0:57,3/12/2018 14:18
US-2016-138408,OFF-AR-10003651,9.84,3,0,83.868,DK-13090,Second Class,delivered,2/19/2018 19:32,2/21/2018 20:27
CA-2017-127397,OFF-BI-10001072,45.48,3,0,2.0049,RP-19390,Standard Class,delivered,6/21/2018 21:09,7/3/2018 17:32
CA-2016-111213,OFF-AR-10002135,289.2,6,0,3.5948,SF-20200,Standard Class,delivered,8/8/2018 10:29,8/13/2018 18:52
US-2014-115196,OFF-AR-10002804,4.89,1,0,52.5114,MK-17905,Standard Class,delivered,6/10/2017 0:11,6/29/2017 12:35
CA-2017-100111,FUR-FU-10001918,15.136,4,0.2,1.7136,CC-12550,Standard Class,delivered,6/21/2018 10:44,6/26/2018 22:12
CA-2014-151995,FUR-CH-10004086,466.768,2,0.2,2.0358,GG-14650,First Class,delivered,4/28/2018 8:58,5/8/2018 20:49
CA-2016-101791,FUR-FU-10001756,15.232,1,0.2,37.6422,EB-13870,Standard Class,delivered,2/20/2018 18:27,3/8/2018 23:40
CA-2015-164882,OFF-LA-10000634,6.264,3,0.2,22.298,AS-10135,Same Day,delivered,3/25/2018 11:40,4/9/2018 20:15
CA-2017-100650,FUR-FU-10001588,87.54,3,0,5.4432,MG-18145,Second Class,delivered,3/2/2018 19:33,3/29/2018 21:58
US-2016-150140,TEC-PH-10002398,178.384,2,0.2,8.6744,ER-13855,Standard Class,delivered,8/1/2018 8:37,8/7/2018 19:48
CA-2016-128223,OFF-PA-10001937,15.552,3,0.2,24.1568,PC-18745,Same Day,delivered,1/18/2018 11:03,1/24/2018 22:34
CA-2017-112515,OFF-AR-10003373,99.136,4,0.2,1995.99,CC-12145,Second Class,delivered,4/16/2018 9:45,4/25/2018 13:56
CA-2016-134887,FUR-CH-10002602,135.882,1,0.1,80.0226,CR-12730,Same Day,delivered,8/2/2018 12:04,8/7/2018 10:58
CA-2017-162015,TEC-MA-10002927,3991.98,2,0,129.6,DC-13285,Standard Class,delivered,2/14/2017 16:38,2/21/2017 10:04
CA-2017-116988,TEC-PH-10004093,275.94,6,0,13.071,SB-20290,Second Class,delivered,5/25/2018 18:15,5/29/2018 17:48
CA-2017-157987,TEC-AC-10000892,360,4,0,3.58,AH-10210,Standard Class,delivered,7/3/2018 14:56,7/9/2018 19:24
US-2014-131275,OFF-ST-10002974,43.57,1,0,81.744,AC-10420,Standard Class,delivered,1/10/2018 21:50,2/8/2018 23:13
CA-2016-147137,OFF-FA-10000624,7.16,2,0,34.9965,AB-10165,First Class,delivered,6/13/2017 11:12,6/29/2017 12:14
CA-2016-109869,OFF-BI-10004593,251.52,6,0.2,0.9995,DL-13315,Standard Class,delivered,5/8/2018 21:04,5/21/2018 13:06
CA-2016-159891,TEC-AC-10001908,99.99,1,0,-67.8762,DC-13285,Standard Class,canceled,2/22/2018 16:58,
CA-2015-156482,FUR-FU-10001967,15.992,1,0.2,3.389,AC-10420,Standard Class,delivered,8/10/2017 22:07,8/16/2017 19:05
CA-2016-139269,TEC-PH-10003645,290.898,3,0.4,-258.5016,AG-10900,Standard Class,delivered,6/13/2018 10:43,6/21/2018 17:26
CA-2015-124450,OFF-ST-10000675,54.224,2,0.2,33.831,TB-21595,Standard Class,delivered,10/28/2017 10:26,11/7/2017 18:51
CA-2016-162355,FUR-CH-10003312,786.744,4,0.3,-27.6936,PO-19180,Second Class,delivered,1/31/2018 15:13,2/7/2018 21:49
CA-2015-157084,OFF-LA-10001074,100.24,10,0.2,-20.7,BD-11725,Standard Class,delivered,3/7/2018 22:17,3/9/2018 23:58
CA-2016-163167,OFF-BI-10001524,37.764,6,0.7,-13.816,SS-20875,Second Class,delivered,7/17/2018 11:25,7/20/2018 19:04
CA-2014-106726,TEC-PH-10004614,82.8,2,0.4,-3.4272,VP-21730,First Class,delivered,11/24/2017 8:45,11/26/2017 14:18
CA-2017-111556,OFF-BI-10001153,20.724,2,0.7,1.6038,HL-15040,First Class,delivered,1/7/2018 15:40,1/17/2018 23:17
CA-2015-109575,OFF-BI-10001982,4.896,3,0.7,335.9944,DV-13045,Standard Class,delivered,7/24/2017 12:35,8/18/2017 13:17
CA-2014-127614,OFF-BI-10001922,4.752,1,0.2,4.49,MT-18070,Standard Class,delivered,5/18/2017 21:31,6/6/2017 14:43
CA-2015-119879,TEC-CO-10001449,959.984,2,0.2,2.7956,CA-12310,Standard Class,delivered,11/7/2017 10:20,11/13/2017 20:14
CA-2015-111829,OFF-BI-10004140,14.368,4,0.2,-17.4588,SC-20695,First Class,delivered,11/8/2017 21:07,11/28/2017 19:35
CA-2017-128265,OFF-BI-10003314,7.712,2,0.2,2.3312,FM-14380,Second Class,delivered,10/14/2017 22:26,10/19/2017 20:34
CA-2017-122693,FUR-TA-10004575,698.352,3,0.2,1.116,NF-18385,Second Class,delivered,11/2/2017 22:41,11/24/2017 21:16
CA-2017-111689,OFF-FA-10000490,4.96,4,0,-407.976,ZC-21910,Second Class,delivered,8/11/2018 17:58,8/15/2018 16:45
CA-2014-140858,OFF-AR-10000122,17.856,4,0.2,10.0724,GA-14725,Standard Class,delivered,6/14/2017 20:22,6/19/2017 19:36
CA-2015-133585,OFF-BI-10003656,509.97,10,0.7,8.3916,JL-15505,First Class,processing,2/22/2017 21:14,
CA-2016-163573,OFF-FA-10002780,30.992,13,0.2,-2.22,AH-10195,First Class,delivered,5/15/2017 22:48,5/23/2017 10:17
CA-2014-127446,TEC-PH-10000702,71.928,12,0.4,4.7976,JH-15910,Standard Class,delivered,12/5/2017 11:45,12/14/2017 22:39
CA-2015-131338,OFF-ST-10000107,88.8,4,0.2,3.0996,NP-18325,First Class,delivered,8/22/2018 1:37,8/27/2018 20:32
CA-2015-153423,TEC-PH-10002293,47.976,3,0.2,11.5432,CK-12325,Standard Class,delivered,11/17/2017 15:31,11/29/2017 20:26
US-2014-118997,OFF-AR-10004027,7.56,3,0,4.1472,,,,,
CA-2014-141796,OFF-PA-10000249,24.56,2,0,2.3086,BD-11725,Same Day,delivered,2/24/2018 17:59,3/13/2018 19:18
CA-2017-105214,OFF-AR-10001374,12.96,2,0,11.5432,Dl-13600,First Class,delivered,6/27/2017 20:32,7/6/2017 11:51
CA-2014-152100,TEC-AC-10000290,6.79,1,0,1.0668,FM-14380,Standard Class,delivered,1/13/2018 12:21,1/23/2018 18:17
CA-2015-140410,OFF-PA-10001970,24.56,2,0,23.0864,JL-15175,Standard Class,delivered,2/21/2018 8:27,3/16/2018 16:02
US-2017-158526,OFF-BI-10002160,3.048,1,0.2,1415.4296,DS-13030,Second Class,delivered,11/30/2017 18:36,12/22/2017 15:55
CA-2014-124688,OFF-PA-10001970,49.12,4,0,-4.8588,GZ-14470,First Class,delivered,7/21/2018 8:09,7/26/2018 17:08
CA-2017-151799,OFF-BI-10004995,4355.168,4,0.2,3.7996,DC-13285,Standard Class,delivered,5/8/2018 12:30,5/15/2018 16:46
CA-2016-110499,FUR-BO-10002268,388.704,6,0.2,6.9864,GB-14530,First Class,delivered,4/19/2017 22:15,5/15/2017 9:45
CA-2017-117457,OFF-EN-10001137,8.26,2,0,15.824,DS-13180,Standard Class,delivered,3/8/2017 19:55,3/16/2017 13:35
CA-2014-131450,OFF-AR-10002399,17.04,4,0,11.325,HK-14890,Standard Class,delivered,10/16/2017 20:22,11/14/2017 16:04
CA-2016-121370,OFF-PA-10002713,34.4,5,0,168.4384,PK-19075,Second Class,delivered,9/21/2017 22:01,10/3/2017 17:38
CA-2015-111780,OFF-PA-10002666,36.24,5,0.2,9.936,SC-20305,Second Class,delivered,4/20/2017 12:32,5/7/2017 13:27
CA-2017-137596,OFF-AP-10001124,647.84,8,0,9.936,CS-12400,Standard Class,delivered,7/5/2017 13:00,7/21/2017 18:45
CA-2014-111871,OFF-LA-10001158,20.7,2,0,86.8704,RB-19570,Second Class,delivered,3/27/2018 11:26,4/13/2018 17:34
CA-2015-137974,OFF-LA-10001158,20.7,2,0,1.4456,GT-14635,First Class,delivered,7/24/2018 17:25,8/3/2018 18:41
CA-2017-142342,FUR-CH-10000785,488.646,3,0.1,20.7328,BK-11260,Second Class,delivered,8/15/2018 12:24,8/28/2018 8:36
CA-2015-146262,OFF-AR-10003732,5.56,2,0,8.4784,FM-14380,Standard Class,delivered,2/5/2018 17:40,3/6/2018 16:59
US-2014-137869,FUR-FU-10000023,47.12,8,0,10.44,KH-16630,Standard Class,delivered,7/25/2018 23:27,8/1/2018 16:09
CA-2017-121839,OFF-ST-10001713,211.96,4,0,0.1472,KH-16630,Standard Class,delivered,5/14/2018 15:04,6/1/2018 22:17
CA-2015-153549,OFF-BI-10002412,23.2,4,0,29.3412,BE-11335,Second Class,delivered,6/12/2018 13:09,6/22/2018 15:39
CA-2017-102379,OFF-SU-10001225,7.36,2,0,271.4192,CK-12760,Standard Class,delivered,6/26/2017 15:01,7/12/2017 18:03
CA-2015-103835,OFF-ST-10002406,104.79,7,0,9.396,AG-10765,Standard Class,canceled,8/6/2018 20:05,
CA-2017-158561,FUR-BO-10002545,1043.92,4,0,4.6746,CK-12760,Second Class,delivered,3/22/2018 8:37,3/27/2018 1:46
CA-2017-130841,OFF-PA-10002036,25.92,5,0.2,-5.712,KD-16270,Standard Class,delivered,12/1/2017 16:45,12/20/2017 17:44
CA-2017-115602,OFF-ST-10002205,53.424,3,0.2,179.1888,MC-17605,Standard Class,delivered,8/18/2018 18:56,8/28/2018 14:58
CA-2016-158099,OFF-BI-10001982,8.16,5,0.7,0.924,RB-19465,First Class,delivered,7/19/2018 18:01,8/1/2018 19:47
US-2014-125521,TEC-AC-10003911,1023.936,8,0.2,-29.94,JD-16150,Standard Class,delivered,4/25/2018 14:50,5/4/2018 11:23
CA-2017-126067,OFF-AR-10000658,9.24,1,0.2,30.98,EH-13945,Standard Class,delivered,2/13/2018 0:21,3/5/2018 22:28
US-2014-117968,TEC-AC-10002076,479.04,10,0.2,-297.6848,VM-21685,Second Class,delivered,8/26/2017 1:25,9/1/2017 19:25
CA-2016-116911,OFF-PA-10003039,99.136,4,0.2,-20.3322,AR-10405,Standard Class,delivered,3/3/2017 8:34,3/28/2017 1:44
CA-2016-109344,FUR-TA-10004915,1488.424,7,0.3,2.6811,JC-15340,Second Class,delivered,8/7/2018 10:19,8/16/2018 21:12
CA-2017-127432,OFF-AP-10000696,8.652,3,0.8,-18.8728,AJ-10795,Standard Class,delivered,8/30/2017 17:49,9/6/2017 22:42
CA-2016-163167,OFF-ST-10003327,23.832,3,0.2,25.48,SS-20875,Second Class,delivered,7/17/2018 11:25,7/20/2018 19:04
CA-2014-130428,OFF-BI-10000309,12.176,4,0.8,17.3376,DJ-13510,Same Day,delivered,1/18/2018 10:55,2/5/2018 23:04
CA-2015-121720,OFF-PA-10004734,50.96,7,0,8.799,AR-10825,First Class,delivered,3/3/2018 12:00,3/14/2018 19:49
US-2017-166688,OFF-BI-10002225,49.536,3,0.2,-157.0095,SM-20005,Standard Class,delivered,5/4/2018 21:52,5/10/2018 22:25
CA-2016-136406,TEC-AC-10004708,41.9,2,0,-1.0497,CM-12385,Second Class,delivered,7/13/2018 22:22,7/25/2018 14:03
CA-2015-142944,FUR-TA-10000617,375.4575,3,0.45,-337.638,CC-12550,Standard Class,delivered,4/16/2018 11:13,5/15/2018 23:54
CA-2017-130036,TEC-AC-10002335,83.976,3,0.2,0.777,DW-13480,Same Day,delivered,6/14/2017 20:46,7/21/2017 11:33
CA-2016-136812,TEC-MA-10001681,482.34,4,0.7,0.4264,CJ-12010,Standard Class,delivered,12/26/2017 10:21,12/28/2017 15:09
CA-2014-119151,FUR-FU-10001935,2.96,1,0.2,7.884,LR-16915,Second Class,delivered,8/21/2017 10:44,8/28/2017 20:05
CA-2016-135776,OFF-AR-10004757,2.624,1,0.2,13.5932,PO-19180,Standard Class,delivered,3/20/2018 0:57,3/31/2018 14:48
CA-2015-165162,OFF-BI-10000050,23.36,4,0.2,27.7182,VB-21745,Standard Class,delivered,6/18/2018 15:51,6/25/2018 14:05
CA-2017-108574,TEC-AC-10001998,39.98,2,0,701.9883,KB-16315,Standard Class,delivered,3/10/2018 20:20,3/24/2018 14:18
CA-2016-132304,TEC-PH-10003012,246.384,2,0.2,-20.5623,CA-12310,Standard Class,delivered,1/8/2018 13:17,1/19/2018 16:28
US-2015-161991,TEC-CO-10002313,1799.97,3,0,25.5798,AJ-10780,Second Class,delivered,4/19/2018 19:34,4/23/2018 15:32
